% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation marc

@ATTRIBUTE onset_b numeric
@ATTRIBUTE duration_b numeric
@ATTRIBUTE ch numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifits numeric
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { Am }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { m }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n }
@ATTRIBUTE mtr { s ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Suite_en_la.xml }

@data
160.000000,0.333333,1.000000,61.000000,80.000000,106.666667,0.222222,41.000000,0.333333,0.222222,2.000000,1.333333,0.000000,1.000000,-7.000000,-15.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,R,SB,SA,90.000000,m,Suite_en_la.xml
160.333333,2.000000,1.000000,46.000000,80.000000,106.888889,1.333333,41.000000,0.333333,0.222222,1.000000,0.666667,0.333333,10.000000,15.000000,-0.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,SB,SA,IR,90.000000,m,Suite_en_la.xml
162.333333,1.000000,1.000000,46.000000,80.000000,108.222222,0.666667,41.000000,2.000000,1.333333,0.333333,0.222222,2.333333,10.000000,-0.000000,8.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,SA,IR,IP,90.000000,f,Suite_en_la.xml
163.666667,0.333333,1.000000,54.000000,80.000000,109.111111,0.222222,41.000000,1.000000,0.666667,0.333333,0.222222,3.666667,6.000000,-8.000000,7.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,IR,IP,D,90.000000,i,Suite_en_la.xml
164.000000,0.333333,1.000000,61.000000,80.000000,109.333333,0.222222,42.000000,0.333333,0.222222,0.333333,0.222222,0.000000,1.000000,-7.000000,1.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
164.333333,0.333333,1.000000,62.000000,80.000000,109.555556,0.222222,42.000000,0.333333,0.222222,0.333333,0.222222,0.333333,2.000000,-1.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
164.666667,0.333333,1.000000,62.000000,80.000000,109.777778,0.222222,42.000000,0.333333,0.222222,0.333333,0.222222,0.666667,2.000000,-0.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
165.000000,0.333333,1.000000,62.000000,80.000000,110.000000,0.222222,42.000000,0.333333,0.222222,0.333333,0.222222,1.000000,2.000000,-0.000000,-8.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VR,VR,R,90.000000,f,Suite_en_la.xml
165.666667,0.333333,1.000000,54.000000,80.000000,110.444444,0.222222,42.000000,0.333333,0.222222,0.333333,0.222222,1.666667,6.000000,8.000000,7.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,VR,R,SB,90.000000,i,Suite_en_la.xml
166.000000,0.333333,1.000000,61.000000,80.000000,110.666667,0.222222,42.000000,0.333333,0.222222,2.000000,1.333333,2.000000,1.000000,-7.000000,-14.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,R,SB,IR,90.000000,m,Suite_en_la.xml
166.333333,2.000000,1.000000,47.000000,80.000000,110.888889,1.333333,42.000000,0.333333,0.222222,1.000000,0.666667,2.333333,11.000000,14.000000,-0.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,SB,IR,P,90.000000,m,Suite_en_la.xml
168.333333,1.000000,1.000000,47.000000,80.000000,112.222222,0.666667,43.000000,2.000000,1.333333,0.333333,0.222222,0.333333,11.000000,-0.000000,7.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IR,P,IP,90.000000,f,Suite_en_la.xml
169.666667,0.333333,1.000000,54.000000,80.000000,113.111111,0.222222,43.000000,1.000000,0.666667,0.333333,0.222222,1.666667,6.000000,-7.000000,5.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,P,IP,D,90.000000,i,Suite_en_la.xml
170.000000,0.333333,1.000000,59.000000,80.000000,113.333333,0.222222,43.000000,0.333333,0.222222,0.333333,0.222222,2.000000,11.000000,-5.000000,3.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
170.333333,0.333333,1.000000,62.000000,80.000000,113.555556,0.222222,43.000000,0.333333,0.222222,0.333333,0.222222,2.333333,2.000000,-3.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,D,SB,R,90.000000,m,Suite_en_la.xml
170.666667,0.333333,1.000000,62.000000,80.000000,113.777778,0.222222,43.000000,0.333333,0.222222,0.333333,0.222222,2.666667,2.000000,-0.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,R,SB,90.000000,m,Suite_en_la.xml
171.000000,0.333333,1.000000,62.000000,80.000000,114.000000,0.222222,43.000000,0.333333,0.222222,0.333333,0.222222,3.000000,2.000000,-0.000000,-8.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,R,SB,R,90.000000,f,Suite_en_la.xml
171.666667,0.333333,1.000000,54.000000,80.000000,114.444444,0.222222,43.000000,0.333333,0.222222,0.333333,0.222222,3.666667,6.000000,8.000000,5.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,SB,R,SB,90.000000,i,Suite_en_la.xml
172.000000,0.333333,1.000000,59.000000,80.000000,114.666667,0.222222,44.000000,0.333333,0.222222,2.000000,1.333333,0.000000,11.000000,-5.000000,-14.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,R,SB,SA,90.000000,m,Suite_en_la.xml
172.333333,2.000000,1.000000,45.000000,80.000000,114.888889,1.333333,44.000000,0.333333,0.222222,1.000000,0.666667,0.333333,9.000000,14.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,SA,IR,90.000000,m,Suite_en_la.xml
174.333333,1.000000,1.000000,45.000000,80.000000,116.222222,0.666667,44.000000,2.000000,1.333333,0.333333,0.222222,2.333333,9.000000,-0.000000,8.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SA,IR,IP,90.000000,f,Suite_en_la.xml
175.666667,0.333333,1.000000,53.000000,80.000000,117.111111,0.222222,44.000000,1.000000,0.666667,0.333333,0.222222,3.666667,5.000000,-8.000000,6.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IR,IP,D,90.000000,i,Suite_en_la.xml
176.000000,0.333333,1.000000,59.000000,80.000000,117.333333,0.222222,45.000000,0.333333,0.222222,0.333333,0.222222,0.000000,11.000000,-6.000000,3.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
176.333333,0.333333,1.000000,62.000000,80.000000,117.555556,0.222222,45.000000,0.333333,0.222222,0.333333,0.222222,0.333333,2.000000,-3.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
176.666667,0.333333,1.000000,62.000000,80.000000,117.777778,0.222222,45.000000,0.333333,0.222222,0.333333,0.222222,0.666667,2.000000,-0.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
177.000000,0.333333,1.000000,62.000000,80.000000,118.000000,0.222222,45.000000,0.333333,0.222222,0.333333,0.222222,1.000000,2.000000,-0.000000,-9.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VR,VR,R,90.000000,f,Suite_en_la.xml
177.666667,0.333333,1.000000,53.000000,80.000000,118.444444,0.222222,45.000000,0.333333,0.222222,0.333333,0.222222,1.666667,5.000000,9.000000,6.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,VR,R,SB,90.000000,i,Suite_en_la.xml
178.000000,0.333333,1.000000,59.000000,80.000000,118.666667,0.222222,45.000000,0.333333,0.222222,2.000000,1.333333,2.000000,11.000000,-6.000000,-15.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,R,SB,SA,90.000000,m,Suite_en_la.xml
178.333333,2.000000,1.000000,44.000000,80.000000,118.888889,1.333333,45.000000,0.333333,0.222222,1.000000,0.666667,2.333333,8.000000,15.000000,-0.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,SB,SA,IR,90.000000,m,Suite_en_la.xml
180.333333,1.000000,1.000000,44.000000,80.000000,120.222222,0.666667,46.000000,2.000000,1.333333,0.333333,0.222222,0.333333,8.000000,-0.000000,8.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,SA,IR,IP,90.000000,f,Suite_en_la.xml
181.666667,0.333333,1.000000,52.000000,80.000000,121.111111,0.222222,46.000000,1.000000,0.666667,0.333333,0.222222,1.666667,4.000000,-8.000000,7.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IR,IP,D,90.000000,i,Suite_en_la.xml
182.000000,0.333333,1.000000,59.000000,80.000000,121.333333,0.222222,46.000000,0.333333,0.222222,0.333333,0.222222,2.000000,11.000000,-7.000000,3.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,IP,90.000000,m,Suite_en_la.xml
182.333333,0.333333,1.000000,62.000000,80.000000,121.555556,0.222222,46.000000,0.333333,0.222222,0.333333,0.222222,2.333333,2.000000,-3.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,D,IP,IP,90.000000,m,Suite_en_la.xml
182.666667,0.333333,1.000000,62.000000,80.000000,121.777778,0.222222,46.000000,0.333333,0.222222,0.333333,0.222222,2.666667,2.000000,-0.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,IP,VP,90.000000,m,Suite_en_la.xml
183.000000,0.333333,1.000000,62.000000,80.000000,122.000000,0.222222,46.000000,0.333333,0.222222,0.500000,0.333333,3.000000,2.000000,-0.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,VP,IR,90.000000,m,Suite_en_la.xml
183.333333,0.500000,1.000000,64.000000,80.000000,122.222222,0.333333,46.000000,0.333333,0.222222,0.500000,0.333333,3.333333,4.000000,-2.000000,-5.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VP,IR,SB,90.000000,m,Suite_en_la.xml
183.833333,0.500000,1.000000,59.000000,80.000000,122.555556,0.333333,46.000000,0.500000,0.333333,2.000000,1.333333,3.833333,11.000000,5.000000,-15.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IR,SB,R,90.000000,m,Suite_en_la.xml
184.333333,2.000000,1.000000,44.000000,80.000000,122.888889,1.333333,47.000000,0.500000,0.333333,1.000000,0.666667,0.333333,8.000000,15.000000,-4.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,SB,R,IP,90.000000,f,Suite_en_la.xml
186.333333,1.000000,1.000000,40.000000,80.000000,124.222222,0.666667,47.000000,2.000000,1.333333,0.333333,0.222222,2.333333,4.000000,4.000000,20.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,IP,P,90.000000,i,Suite_en_la.xml
187.333333,0.333333,1.000000,60.000000,80.000000,124.888889,0.222222,47.000000,1.000000,0.666667,0.333333,0.222222,3.333333,0.000000,-20.000000,-3.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,IP,P,P,90.000000,i,Suite_en_la.xml
187.666667,0.333333,1.000000,57.000000,80.000000,125.111111,0.222222,47.000000,0.333333,0.222222,0.333333,0.222222,3.666667,9.000000,3.000000,2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
188.000000,0.333333,1.000000,59.000000,80.000000,125.333333,0.222222,48.000000,0.333333,0.222222,0.333333,0.222222,0.000000,11.000000,-2.000000,1.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
188.333333,0.333333,1.000000,60.000000,80.000000,125.555556,0.222222,48.000000,0.333333,0.222222,0.333333,0.222222,0.333333,0.000000,-1.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
188.666667,0.333333,1.000000,62.000000,80.000000,125.777778,0.222222,48.000000,0.333333,0.222222,0.333333,0.222222,0.666667,2.000000,-2.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,IP,VP,90.000000,m,Suite_en_la.xml
189.000000,0.333333,1.000000,64.000000,80.000000,126.000000,0.222222,48.000000,0.333333,0.222222,0.500000,0.333333,1.000000,4.000000,-2.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,VP,R,90.000000,m,Suite_en_la.xml
189.333333,0.500000,1.000000,65.000000,80.000000,126.222222,0.333333,48.000000,0.333333,0.222222,0.500000,0.333333,1.333333,5.000000,-1.000000,-5.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,VP,R,D,90.000000,m,Suite_en_la.xml
189.833333,0.500000,1.000000,60.000000,80.000000,126.555556,0.333333,48.000000,0.500000,0.333333,1.000000,0.666667,1.833333,0.000000,5.000000,-20.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,R,D,SB,90.000000,f,Suite_en_la.xml
190.333333,1.000000,1.000000,40.000000,80.000000,126.888889,0.666667,48.000000,0.500000,0.333333,1.000000,0.666667,2.333333,4.000000,20.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,R,90.000000,i,Suite_en_la.xml
191.333333,1.000000,1.000000,40.000000,80.000000,127.555556,0.666667,48.000000,1.000000,0.666667,1.000000,0.666667,3.333333,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,IP,90.000000,m,Suite_en_la.xml
192.333333,1.000000,1.000000,40.000000,80.000000,128.222222,0.666667,49.000000,1.000000,0.666667,0.333333,0.222222,0.333333,4.000000,-0.000000,22.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,IP,P,90.000000,f,Suite_en_la.xml
193.333333,0.333333,1.000000,62.000000,80.000000,128.888889,0.222222,49.000000,1.000000,0.666667,0.333333,0.222222,1.333333,2.000000,-22.000000,-3.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,P,P,90.000000,i,Suite_en_la.xml
193.666667,0.333333,1.000000,59.000000,80.000000,129.111111,0.222222,49.000000,0.333333,0.222222,0.333333,0.222222,1.666667,11.000000,3.000000,1.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
194.000000,0.333333,1.000000,60.000000,80.000000,129.333333,0.222222,49.000000,0.333333,0.222222,0.333333,0.222222,2.000000,0.000000,-1.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
194.333333,0.333333,1.000000,62.000000,80.000000,129.555556,0.222222,49.000000,0.333333,0.222222,0.333333,0.222222,2.333333,2.000000,-2.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
194.666667,0.333333,1.000000,64.000000,80.000000,129.777778,0.222222,49.000000,0.333333,0.222222,0.333333,0.222222,2.666667,4.000000,-2.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,IP,VP,90.000000,m,Suite_en_la.xml
195.000000,0.333333,1.000000,65.000000,80.000000,130.000000,0.222222,49.000000,0.333333,0.222222,0.500000,0.333333,3.000000,5.000000,-1.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,VP,R,90.000000,m,Suite_en_la.xml
195.333333,0.500000,1.000000,67.000000,80.000000,130.222222,0.333333,49.000000,0.333333,0.222222,0.500000,0.333333,3.333333,7.000000,-2.000000,-5.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,VP,R,D,90.000000,m,Suite_en_la.xml
195.833333,0.500000,1.000000,62.000000,80.000000,130.555556,0.333333,49.000000,0.500000,0.333333,1.000000,0.666667,3.833333,2.000000,5.000000,-22.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,R,D,SB,90.000000,f,Suite_en_la.xml
196.333333,1.000000,1.000000,40.000000,80.000000,130.888889,0.666667,50.000000,0.500000,0.333333,1.000000,0.666667,0.333333,4.000000,22.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,R,90.000000,i,Suite_en_la.xml
197.333333,1.000000,1.000000,40.000000,80.000000,131.555556,0.666667,50.000000,1.000000,0.666667,1.000000,0.666667,1.333333,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,IP,90.000000,m,Suite_en_la.xml
198.333333,1.000000,1.000000,40.000000,80.000000,132.222222,0.666667,50.000000,1.000000,0.666667,0.333333,0.222222,2.333333,4.000000,-0.000000,24.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,IP,P,90.000000,f,Suite_en_la.xml
199.333333,0.333333,1.000000,64.000000,80.000000,132.888889,0.222222,50.000000,1.000000,0.666667,0.333333,0.222222,3.333333,4.000000,-24.000000,-4.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,P,P,90.000000,i,Suite_en_la.xml
199.666667,0.333333,1.000000,60.000000,80.000000,133.111111,0.222222,50.000000,0.333333,0.222222,0.333333,0.222222,3.666667,0.000000,4.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
200.000000,0.333333,1.000000,62.000000,80.000000,133.333333,0.222222,51.000000,0.333333,0.222222,0.333333,0.222222,0.000000,2.000000,-2.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
200.333333,0.333333,1.000000,64.000000,80.000000,133.555556,0.222222,51.000000,0.333333,0.222222,0.333333,0.222222,0.333333,4.000000,-2.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
200.666667,0.333333,1.000000,65.000000,80.000000,133.777778,0.222222,51.000000,0.333333,0.222222,0.333333,0.222222,0.666667,5.000000,-1.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,IP,VP,90.000000,m,Suite_en_la.xml
201.000000,0.333333,1.000000,67.000000,80.000000,134.000000,0.222222,51.000000,0.333333,0.222222,0.500000,0.333333,1.000000,7.000000,-2.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,IP,VP,R,90.000000,m,Suite_en_la.xml
201.333333,0.500000,1.000000,69.000000,80.000000,134.222222,0.333333,51.000000,0.333333,0.222222,0.500000,0.333333,1.333333,9.000000,-2.000000,-5.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VP,R,D,90.000000,m,Suite_en_la.xml
201.833333,0.500000,1.000000,64.000000,80.000000,134.555556,0.333333,51.000000,0.500000,0.333333,1.000000,0.666667,1.833333,4.000000,5.000000,-24.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,D,SB,90.000000,f,Suite_en_la.xml
202.333333,1.000000,1.000000,40.000000,80.000000,134.888889,0.666667,51.000000,0.500000,0.333333,1.000000,0.666667,2.333333,4.000000,24.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,R,90.000000,i,Suite_en_la.xml
203.333333,1.000000,1.000000,40.000000,80.000000,135.555556,0.666667,51.000000,1.000000,0.666667,1.000000,0.666667,3.333333,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,IP,90.000000,m,Suite_en_la.xml
204.333333,1.000000,1.000000,40.000000,80.000000,136.222222,0.666667,52.000000,1.000000,0.666667,0.333333,0.222222,0.333333,4.000000,-0.000000,25.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,IP,P,90.000000,f,Suite_en_la.xml
205.333333,0.333333,1.000000,65.000000,80.000000,136.888889,0.222222,52.000000,1.000000,0.666667,0.333333,0.222222,1.333333,5.000000,-25.000000,-3.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,P,P,90.000000,i,Suite_en_la.xml
205.666667,0.333333,1.000000,62.000000,80.000000,137.111111,0.222222,52.000000,0.333333,0.222222,0.333333,0.222222,1.666667,2.000000,3.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
206.000000,0.333333,1.000000,64.000000,80.000000,137.333333,0.222222,52.000000,0.333333,0.222222,0.333333,0.222222,2.000000,4.000000,-2.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
206.333333,0.333333,1.000000,65.000000,80.000000,137.555556,0.222222,52.000000,0.333333,0.222222,0.333333,0.222222,2.333333,5.000000,-1.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
206.666667,0.333333,1.000000,67.000000,80.000000,137.777778,0.222222,52.000000,0.333333,0.222222,0.333333,0.222222,2.666667,7.000000,-2.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,VP,90.000000,m,Suite_en_la.xml
207.000000,0.333333,1.000000,69.000000,80.000000,138.000000,0.222222,52.000000,0.333333,0.222222,0.500000,0.333333,3.000000,9.000000,-2.000000,2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IP,VP,R,90.000000,m,Suite_en_la.xml
207.333333,0.500000,1.000000,71.000000,80.000000,138.222222,0.333333,52.000000,0.333333,0.222222,0.500000,0.333333,3.333333,11.000000,-2.000000,-5.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,VP,R,D,90.000000,m,Suite_en_la.xml
207.833333,0.500000,1.000000,66.000000,80.000000,138.555556,0.333333,52.000000,0.500000,0.333333,1.000000,0.666667,3.833333,6.000000,5.000000,-26.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,R,D,SB,90.000000,f,Suite_en_la.xml
208.333333,1.000000,1.000000,40.000000,80.000000,138.888889,0.666667,53.000000,0.500000,0.333333,1.000000,0.666667,0.333333,4.000000,26.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,R,90.000000,i,Suite_en_la.xml
209.333333,1.000000,1.000000,40.000000,80.000000,139.555556,0.666667,53.000000,1.000000,0.666667,1.000000,0.666667,1.333333,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,IP,90.000000,m,Suite_en_la.xml
210.333333,1.000000,1.000000,40.000000,80.000000,140.222222,0.666667,53.000000,1.000000,0.666667,0.333333,0.222222,2.333333,4.000000,-0.000000,28.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,IP,P,90.000000,f,Suite_en_la.xml
211.333333,0.333333,1.000000,68.000000,80.000000,140.888889,0.222222,53.000000,1.000000,0.666667,0.333333,0.222222,3.333333,8.000000,-28.000000,-4.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,IP,P,P,90.000000,i,Suite_en_la.xml
211.666667,0.333333,1.000000,64.000000,80.000000,141.111111,0.222222,53.000000,0.333333,0.222222,0.333333,0.222222,3.666667,4.000000,4.000000,2.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
212.000000,0.333333,1.000000,66.000000,80.000000,141.333333,0.222222,54.000000,0.333333,0.222222,0.333333,0.222222,0.000000,6.000000,-2.000000,2.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
212.333333,0.333333,1.000000,68.000000,80.000000,141.555556,0.222222,54.000000,0.333333,0.222222,0.333333,0.222222,0.333333,8.000000,-2.000000,1.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
212.666667,0.333333,1.000000,69.000000,80.000000,141.777778,0.222222,54.000000,0.333333,0.222222,0.333333,0.222222,0.666667,9.000000,-1.000000,2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
213.000000,0.333333,1.000000,71.000000,80.000000,142.000000,0.222222,54.000000,0.333333,0.222222,0.333333,0.222222,1.000000,11.000000,-2.000000,1.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml
213.333333,0.333333,1.000000,72.000000,80.000000,142.222222,0.222222,54.000000,0.333333,0.222222,0.333333,0.222222,1.333333,0.000000,-1.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml
213.666667,0.333333,1.000000,74.000000,80.000000,142.444444,0.222222,54.000000,0.333333,0.222222,0.333333,0.222222,1.666667,2.000000,-2.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,VR,R,90.000000,m,Suite_en_la.xml
214.000000,0.333333,1.000000,76.000000,80.000000,142.666667,0.222222,54.000000,0.333333,0.222222,3.000000,2.000000,2.000000,4.000000,-2.000000,-36.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VR,R,P,90.000000,f,Suite_en_la.xml
214.333333,3.000000,1.000000,40.000000,80.000000,142.888889,2.000000,54.000000,0.333333,0.222222,0.333333,0.222222,2.333333,4.000000,36.000000,34.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,P,VP,90.000000,i,Suite_en_la.xml
217.333333,0.333333,1.000000,74.000000,80.000000,144.888889,0.222222,55.000000,3.000000,2.000000,0.333333,0.222222,1.333333,2.000000,-34.000000,-2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,VP,IR,90.000000,i,Suite_en_la.xml
217.666667,0.333333,1.000000,72.000000,80.000000,145.111111,0.222222,55.000000,0.333333,0.222222,0.333333,0.222222,1.666667,0.000000,2.000000,-1.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,VP,IR,IP,90.000000,m,Suite_en_la.xml
