% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation Suite_en_la_perf

@ATTRIBUTE onset_b numeric
@ATTRIBUTE dur_b numeric
@ATTRIBUTE ch numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE pre_ionset_s numeric
@ATTRIBUTE nxt_ionset_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE n_simult numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifths numeric
@ATTRIBUTE keyMode {  }
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { Am }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { m }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n }
@ATTRIBUTE mtr { ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Suite_en_la.xml }

@data
202.743750,0.394792,1.000000,71.000000,74.000000,110.587389,0.215341,51.000000,0.378125,0.252083,0.154167,0.102778,110.308981,110.596480,2.743750,11.000000,1.000000,1.000000,-12.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
202.760417,0.154167,1.000000,59.000000,61.000000,110.596480,0.084091,51.000000,0.394792,0.263194,0.196875,0.131250,110.587389,110.680571,2.760417,11.000000,1.000000,12.000000,12.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,R,90.000000,m,Suite_en_la.xml
202.914583,0.196875,1.000000,71.000000,62.000000,110.680571,0.107386,51.000000,0.154167,0.102778,0.203125,0.135417,110.596480,110.767503,2.914583,11.000000,1.000000,-12.000000,-19.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,R,P,90.000000,m,Suite_en_la.xml
203.073958,0.203125,1.000000,52.000000,68.000000,110.767503,0.110795,51.000000,0.196875,0.131250,0.426042,0.284028,110.680571,110.866366,3.073958,4.000000,0.000000,19.000000,17.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,R,P,P,90.000000,m,Suite_en_la.xml
203.255208,0.426042,1.000000,69.000000,68.000000,110.866366,0.232386,51.000000,0.203125,0.135417,0.393750,0.262500,110.767503,111.177162,3.255208,9.000000,0.000000,-17.000000,-2.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
203.825000,0.393750,1.000000,67.000000,65.000000,111.177162,0.214773,51.000000,0.426042,0.284028,0.436458,0.290972,110.866366,111.478866,3.825000,7.000000,0.000000,2.000000,-2.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
204.378125,0.436458,1.000000,65.000000,65.000000,111.478866,0.238068,52.000000,0.393750,0.262500,0.419792,0.279861,111.177162,111.754434,0.378125,5.000000,0.000000,2.000000,-1.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,P,IP,SB,90.000000,m,Suite_en_la.xml
204.883333,0.419792,1.000000,64.000000,63.000000,111.754434,0.228977,52.000000,0.436458,0.290972,0.117708,0.078472,111.478866,112.044774,0.883333,4.000000,0.000000,1.000000,-2.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,IP,SB,R,90.000000,m,Suite_en_la.xml
205.415625,0.117708,1.000000,62.000000,61.000000,112.044774,0.064204,52.000000,0.419792,0.279861,0.711458,0.474306,111.754434,112.341365,1.415625,2.000000,0.000000,2.000000,2.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,SB,R,IP,90.000000,m,Suite_en_la.xml
205.959375,0.711458,1.000000,64.000000,67.000000,112.341365,0.388068,52.000000,0.117708,0.078472,0.952083,0.634722,112.044774,112.535683,1.959375,4.000000,0.000000,-2.000000,-12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,R,IP,SB,90.000000,f,Suite_en_la.xml
206.315625,0.952083,1.000000,52.000000,64.000000,112.535683,0.519318,52.000000,0.711458,0.474306,0.101042,0.067361,112.341365,112.816933,2.315625,4.000000,0.000000,12.000000,3.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,IP,SB,VR,90.000000,i,Suite_en_la.xml
206.831250,0.101042,1.000000,55.000000,65.000000,112.816933,0.055114,52.000000,0.952083,0.634722,1.106250,0.737500,112.535683,112.874887,2.831250,7.000000,0.000000,-3.000000,-0.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml
206.937500,1.106250,1.000000,55.000000,63.000000,112.874887,0.603408,52.000000,0.101042,0.067361,1.394792,0.929861,112.816933,113.223182,2.937500,7.000000,0.000000,-0.000000,-10.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,VR,SA,VR,90.000000,m,Suite_en_la.xml
207.576042,1.394792,1.000000,45.000000,68.000000,113.223182,0.760795,52.000000,1.106250,0.737500,0.484375,0.322917,112.874887,113.522046,3.576042,9.000000,0.000000,10.000000,7.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,SA,VR,ID,90.000000,m,Suite_en_la.xml
208.123958,0.484375,1.000000,52.000000,76.000000,113.522046,0.264204,53.000000,1.394792,0.929861,0.069792,0.046528,113.223182,113.539659,0.123958,4.000000,0.000000,-7.000000,9.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,ID,VR,90.000000,m,Suite_en_la.xml
208.156250,0.069792,1.000000,61.000000,61.000000,113.539659,0.038068,53.000000,0.484375,0.322917,0.441667,0.294444,113.522046,113.786250,0.156250,1.000000,0.000000,-9.000000,-8.000000,0.000000,,1.000000,Am,9.000000,m,8.000000,n,ww,ID,VR,IR,90.000000,m,Suite_en_la.xml
208.608333,0.441667,1.000000,53.000000,77.000000,113.786250,0.240909,53.000000,0.069792,0.046528,1.293750,0.862500,113.539659,114.082272,0.608333,5.000000,0.000000,8.000000,-8.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,VR,IR,IP,90.000000,m,Suite_en_la.xml
209.151042,1.293750,1.000000,45.000000,65.000000,114.082272,0.705681,53.000000,0.441667,0.294444,0.388542,0.259028,113.786250,114.094204,1.151042,9.000000,1.000000,8.000000,10.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,IR,IP,VP,90.000000,m,Suite_en_la.xml
209.172917,0.388542,1.000000,55.000000,69.000000,114.094204,0.211932,53.000000,1.293750,0.862500,0.430208,0.286806,114.082272,114.364090,1.172917,7.000000,1.000000,-10.000000,2.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IP,VP,VR,90.000000,m,Suite_en_la.xml
209.667708,0.430208,1.000000,57.000000,72.000000,114.364090,0.234659,53.000000,0.388542,0.259028,0.792708,0.528472,114.094204,114.602158,1.667708,9.000000,0.000000,-2.000000,-2.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,VP,VR,SA,90.000000,m,Suite_en_la.xml
210.104167,0.792708,1.000000,55.000000,63.000000,114.602158,0.432386,53.000000,0.430208,0.286806,1.341667,0.894444,114.364090,114.889090,2.104167,7.000000,0.000000,2.000000,-10.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,VR,SA,IR,90.000000,m,Suite_en_la.xml
210.630208,1.341667,1.000000,45.000000,69.000000,114.889090,0.731817,53.000000,0.792708,0.528472,1.303125,0.868750,114.602158,115.176589,2.630208,9.000000,0.000000,10.000000,10.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,SA,IR,SB,90.000000,m,Suite_en_la.xml
211.157292,1.303125,1.000000,55.000000,64.000000,115.176589,0.710795,53.000000,1.341667,0.894444,0.233333,0.155556,114.889090,115.377157,3.157292,7.000000,1.000000,-10.000000,7.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IR,SB,VR,90.000000,m,Suite_en_la.xml
211.525000,0.233333,1.000000,62.000000,66.000000,115.377157,0.127273,53.000000,1.303125,0.868750,0.323958,0.215972,115.176589,115.435112,3.525000,2.000000,1.000000,-7.000000,2.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
211.631250,0.323958,1.000000,64.000000,72.000000,115.435112,0.176704,53.000000,0.233333,0.155556,0.143750,0.095833,115.377157,115.519203,3.631250,4.000000,0.000000,-2.000000,-12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
211.785417,0.143750,1.000000,52.000000,68.000000,115.519203,0.078409,53.000000,0.323958,0.215972,0.059375,0.039583,115.435112,115.611816,3.785417,4.000000,0.000000,12.000000,13.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,IR,90.000000,m,Suite_en_la.xml
211.955208,0.059375,1.000000,65.000000,67.000000,115.611816,0.032386,53.000000,0.143750,0.095833,2.857292,1.904861,115.519203,115.710680,3.955208,5.000000,0.000000,-13.000000,-20.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,VR,IR,SB,90.000000,m,Suite_en_la.xml
212.136458,2.857292,1.000000,45.000000,68.000000,115.710680,1.558521,54.000000,0.059375,0.039583,0.397917,0.265278,115.611816,115.711248,0.136458,9.000000,10.000000,20.000000,20.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,IR,SB,VR,90.000000,f,Suite_en_la.xml
212.137500,0.397917,1.000000,65.000000,74.000000,115.711248,0.217045,54.000000,2.857292,1.904861,0.323958,0.215972,115.710680,115.995339,0.137500,5.000000,1.000000,-20.000000,2.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,SB,VR,IR,90.000000,i,Suite_en_la.xml
212.658333,0.323958,1.000000,67.000000,72.000000,115.995339,0.176704,54.000000,0.397917,0.265278,0.196875,0.131250,115.711248,115.998179,0.658333,7.000000,1.000000,-2.000000,-12.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,VR,IR,P,90.000000,m,Suite_en_la.xml
212.663542,0.196875,1.000000,55.000000,63.000000,115.998179,0.107386,54.000000,0.323958,0.215972,0.260417,0.173611,115.995339,116.105566,0.663542,7.000000,1.000000,12.000000,12.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IR,P,SB,90.000000,m,Suite_en_la.xml
212.860417,0.260417,1.000000,67.000000,64.000000,116.105566,0.142045,54.000000,0.196875,0.131250,0.064583,0.043056,115.998179,116.172043,0.860417,7.000000,1.000000,-12.000000,1.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml
212.982292,0.064583,1.000000,68.000000,67.000000,116.172043,0.035227,54.000000,0.260417,0.173611,0.329167,0.219444,116.105566,116.262384,0.982292,8.000000,1.000000,-1.000000,1.000000,0.000000,,8.000000,Am,9.000000,m,1.000000,n,ww,SB,VR,R,90.000000,m,Suite_en_la.xml
213.147917,0.329167,1.000000,69.000000,68.000000,116.262384,0.179545,54.000000,0.064583,0.043056,0.341667,0.227778,116.172043,116.264656,1.147917,9.000000,1.000000,-1.000000,-14.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,VR,R,IP,90.000000,m,Suite_en_la.xml
213.152083,0.341667,1.000000,55.000000,64.000000,116.264656,0.186363,54.000000,0.329167,0.219444,0.064583,0.043056,116.262384,116.441929,1.152083,7.000000,1.000000,14.000000,13.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,R,IP,IP,90.000000,m,Suite_en_la.xml
213.477083,0.064583,1.000000,68.000000,65.000000,116.441929,0.035227,54.000000,0.341667,0.227778,0.985417,0.656944,116.264656,116.499883,1.477083,8.000000,1.000000,-13.000000,-1.000000,0.000000,,8.000000,Am,9.000000,m,1.000000,n,ww,IP,IP,P,90.000000,m,Suite_en_la.xml
213.583333,0.985417,1.000000,67.000000,63.000000,116.499883,0.537499,54.000000,0.064583,0.043056,0.420833,0.280556,116.441929,116.526020,1.583333,7.000000,2.000000,1.000000,-0.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IP,P,VP,90.000000,m,Suite_en_la.xml
213.631250,0.420833,1.000000,67.000000,66.000000,116.526020,0.229545,54.000000,0.985417,0.656944,0.392708,0.261806,116.499883,116.816929,1.631250,7.000000,2.000000,-0.000000,-2.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,P,VP,VR,90.000000,m,Suite_en_la.xml
214.164583,0.392708,1.000000,65.000000,65.000000,116.816929,0.214204,54.000000,0.420833,0.280556,0.382292,0.254861,116.526020,117.098178,2.164583,5.000000,0.000000,2.000000,-1.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,VP,VR,R,90.000000,m,Suite_en_la.xml
214.680208,0.382292,1.000000,64.000000,63.000000,117.098178,0.208523,54.000000,0.392708,0.261806,1.484375,0.989583,116.816929,117.385678,2.680208,4.000000,0.000000,1.000000,-19.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,R,VP,90.000000,f,Suite_en_la.xml
215.207292,1.484375,1.000000,45.000000,67.000000,117.385678,0.809658,54.000000,0.382292,0.254861,0.664583,0.443056,117.098178,117.388519,3.207292,9.000000,1.000000,19.000000,20.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,R,VP,VR,90.000000,i,Suite_en_la.xml
215.212500,0.664583,1.000000,65.000000,69.000000,117.388519,0.362500,54.000000,1.484375,0.989583,0.208333,0.138889,117.385678,117.846473,3.212500,5.000000,1.000000,-20.000000,-1.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,VP,VR,VR,90.000000,i,Suite_en_la.xml
216.052083,0.208333,1.000000,64.000000,67.000000,117.846473,0.113636,55.000000,0.664583,0.443056,1.356250,0.904167,117.388519,118.273745,0.052083,4.000000,0.000000,1.000000,-19.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,R,90.000000,f,Suite_en_la.xml
216.835417,1.356250,1.000000,45.000000,67.000000,118.273745,0.739772,55.000000,0.208333,0.138889,0.277083,0.184722,117.846473,118.314086,0.835417,9.000000,1.000000,19.000000,17.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,VR,R,IP,90.000000,i,Suite_en_la.xml
216.909375,0.277083,1.000000,62.000000,63.000000,118.314086,0.151136,55.000000,1.356250,0.904167,0.458333,0.305556,118.273745,118.546472,0.909375,2.000000,1.000000,-17.000000,-9.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,R,IP,P,90.000000,m,Suite_en_la.xml
217.335417,0.458333,1.000000,53.000000,81.000000,118.546472,0.250000,55.000000,0.277083,0.184722,0.393750,0.262500,118.314086,118.836813,1.335417,5.000000,0.000000,9.000000,2.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,IP,P,SB,90.000000,m,Suite_en_la.xml
217.867708,0.393750,1.000000,55.000000,84.000000,118.836813,0.214773,55.000000,0.458333,0.305556,0.606250,0.404167,118.546472,118.938517,1.867708,7.000000,0.000000,-2.000000,-5.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,P,SB,R,90.000000,m,Suite_en_la.xml
218.054167,0.606250,1.000000,50.000000,68.000000,118.938517,0.330681,55.000000,0.393750,0.262500,1.420833,0.947222,118.836813,119.115222,2.054167,2.000000,0.000000,5.000000,-5.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,SB,R,P,90.000000,m,Suite_en_la.xml
218.378125,1.420833,1.000000,45.000000,71.000000,119.115222,0.774999,55.000000,0.606250,0.404167,0.138542,0.092361,118.938517,119.120904,2.378125,9.000000,3.000000,5.000000,13.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,R,P,P,90.000000,f,Suite_en_la.xml
218.388542,0.138542,1.000000,58.000000,100.000000,119.120904,0.075568,55.000000,1.420833,0.947222,0.335417,0.223611,119.115222,119.196472,2.388542,10.000000,1.000000,-13.000000,-1.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,P,P,P,90.000000,i,Suite_en_la.xml
218.527083,0.335417,1.000000,57.000000,93.000000,119.196472,0.182954,55.000000,0.138542,0.092361,1.946875,1.297917,119.120904,119.379426,2.527083,9.000000,1.000000,1.000000,-2.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
218.862500,1.946875,1.000000,55.000000,65.000000,119.379426,1.061931,55.000000,0.335417,0.223611,0.069792,0.046528,119.196472,119.397040,2.862500,7.000000,3.000000,2.000000,-5.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml
218.894792,0.069792,1.000000,50.000000,67.000000,119.397040,0.038068,55.000000,1.946875,1.297917,0.488542,0.325694,119.379426,119.574312,2.894792,2.000000,1.000000,5.000000,-3.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,P,SB,R,90.000000,m,Suite_en_la.xml
219.219792,0.488542,1.000000,47.000000,69.000000,119.574312,0.266477,55.000000,0.069792,0.046528,1.463542,0.975694,119.397040,119.948176,3.219792,11.000000,1.000000,3.000000,-2.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,SB,R,IP,90.000000,m,Suite_en_la.xml
219.905208,1.463542,1.000000,45.000000,70.000000,119.948176,0.798295,55.000000,0.488542,0.325694,0.430208,0.286806,119.574312,119.957266,3.905208,9.000000,3.000000,2.000000,17.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,R,IP,SB,90.000000,f,Suite_en_la.xml
219.921875,0.430208,1.000000,62.000000,62.000000,119.957266,0.234659,55.000000,1.463542,0.975694,0.661458,0.440972,119.948176,119.959539,3.921875,2.000000,1.000000,-17.000000,-0.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,IP,SB,VR,90.000000,i,Suite_en_la.xml
219.926042,0.661458,1.000000,62.000000,68.000000,119.959539,0.360795,55.000000,0.430208,0.286806,0.335417,0.223611,119.957266,120.226584,3.926042,2.000000,1.000000,-0.000000,2.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
220.415625,0.335417,1.000000,64.000000,73.000000,120.226584,0.182954,56.000000,0.661458,0.440972,0.233333,0.155556,119.959539,120.340221,0.415625,4.000000,1.000000,-2.000000,-12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
220.623958,0.233333,1.000000,52.000000,68.000000,120.340221,0.127273,56.000000,0.335417,0.223611,0.068750,0.045833,120.226584,120.410107,0.623958,4.000000,0.000000,12.000000,13.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,IR,90.000000,m,Suite_en_la.xml
220.752083,0.068750,1.000000,65.000000,67.000000,120.410107,0.037500,56.000000,0.233333,0.155556,0.191667,0.127778,120.340221,120.497039,0.752083,5.000000,0.000000,-13.000000,-10.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,VR,IR,SB,90.000000,m,Suite_en_la.xml
220.911458,0.191667,1.000000,55.000000,62.000000,120.497039,0.104545,56.000000,0.068750,0.045833,0.383333,0.255556,120.410107,120.516925,0.911458,7.000000,0.000000,10.000000,10.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IR,SB,SA,90.000000,m,Suite_en_la.xml
220.947917,0.383333,1.000000,65.000000,68.000000,120.516925,0.209091,56.000000,0.191667,0.127778,0.405208,0.270139,120.497039,120.804425,0.947917,5.000000,0.000000,-10.000000,2.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,SB,SA,VR,90.000000,m,Suite_en_la.xml
221.475000,0.405208,1.000000,67.000000,70.000000,120.804425,0.221023,56.000000,0.383333,0.255556,0.405208,0.270139,120.516925,120.807266,1.475000,7.000000,0.000000,-2.000000,-12.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,SA,VR,IR,90.000000,m,Suite_en_la.xml
221.480208,0.405208,1.000000,55.000000,63.000000,120.807266,0.221023,56.000000,0.405208,0.270139,0.990625,0.660417,120.804425,120.815788,1.480208,7.000000,0.000000,12.000000,-10.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,VR,IR,SB,90.000000,m,Suite_en_la.xml
221.495833,0.990625,1.000000,45.000000,66.000000,120.815788,0.540340,56.000000,0.405208,0.270139,0.148958,0.099306,120.807266,121.028288,1.495833,9.000000,0.000000,10.000000,22.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,IR,SB,R,90.000000,f,Suite_en_la.xml
221.885417,0.148958,1.000000,67.000000,64.000000,121.028288,0.081250,56.000000,0.990625,0.660417,0.371875,0.247917,120.815788,121.097606,1.885417,7.000000,0.000000,-22.000000,2.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,SB,R,IP,90.000000,i,Suite_en_la.xml
222.012500,0.371875,1.000000,69.000000,72.000000,121.097606,0.202841,56.000000,0.148958,0.099306,0.063542,0.042361,121.028288,121.109538,2.012500,9.000000,0.000000,-2.000000,-14.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,R,IP,SB,90.000000,f,Suite_en_la.xml
222.034375,0.063542,1.000000,55.000000,64.000000,121.109538,0.034659,56.000000,0.371875,0.247917,0.053125,0.035417,121.097606,121.222606,2.034375,7.000000,0.000000,14.000000,-0.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IP,SB,VR,90.000000,i,Suite_en_la.xml
222.241667,0.053125,1.000000,55.000000,63.000000,121.222606,0.028977,56.000000,0.063542,0.042361,0.175000,0.116667,121.109538,121.356129,2.241667,7.000000,0.000000,-0.000000,-4.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml
222.486458,0.175000,1.000000,51.000000,66.000000,121.356129,0.095454,56.000000,0.053125,0.035417,0.405208,0.270139,121.222606,121.361810,2.486458,3.000000,0.000000,4.000000,19.000000,0.000000,,3.000000,Am,9.000000,m,6.000000,n,ww,VR,SA,VR,90.000000,m,Suite_en_la.xml
222.496875,0.405208,1.000000,70.000000,78.000000,121.361810,0.221023,56.000000,0.175000,0.116667,0.436458,0.290972,121.356129,121.373174,2.496875,10.000000,0.000000,-19.000000,-15.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,SA,VR,VR,90.000000,m,Suite_en_la.xml
222.517708,0.436458,1.000000,55.000000,63.000000,121.373174,0.238068,56.000000,0.405208,0.270139,0.223958,0.149306,121.361810,121.451583,2.517708,7.000000,0.000000,15.000000,-9.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
222.661458,0.223958,1.000000,46.000000,65.000000,121.451583,0.122159,56.000000,0.436458,0.290972,0.446875,0.297917,121.373174,121.646469,2.661458,10.000000,0.000000,9.000000,23.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,VR,VR,R,90.000000,m,Suite_en_la.xml
223.018750,0.446875,1.000000,69.000000,73.000000,121.646469,0.243750,56.000000,0.223958,0.149306,1.351042,0.900694,121.451583,121.654992,3.018750,9.000000,0.000000,-23.000000,-24.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,VR,R,IP,90.000000,m,Suite_en_la.xml
223.034375,1.351042,1.000000,45.000000,67.000000,121.654992,0.736931,56.000000,0.446875,0.297917,0.371875,0.247917,121.646469,121.971469,3.034375,9.000000,0.000000,24.000000,22.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,R,IP,VP,90.000000,f,Suite_en_la.xml
223.614583,0.371875,1.000000,67.000000,70.000000,121.971469,0.202841,56.000000,1.351042,0.900694,0.335417,0.223611,121.654992,122.008969,3.614583,7.000000,0.000000,-22.000000,-0.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IP,VP,VR,90.000000,i,Suite_en_la.xml
223.683333,0.335417,1.000000,67.000000,63.000000,122.008969,0.182954,56.000000,0.371875,0.247917,0.361458,0.240972,121.971469,122.235673,3.683333,7.000000,0.000000,-0.000000,-2.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,VP,VR,IR,90.000000,m,Suite_en_la.xml
224.098958,0.361458,1.000000,65.000000,68.000000,122.235673,0.197159,57.000000,0.335417,0.223611,1.362500,0.908333,122.008969,122.490787,0.098958,5.000000,0.000000,2.000000,-20.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,VR,IR,IP,90.000000,f,Suite_en_la.xml
224.566667,1.362500,1.000000,45.000000,66.000000,122.490787,0.743181,57.000000,0.361458,0.240972,0.405208,0.270139,122.235673,122.514082,0.566667,9.000000,1.000000,20.000000,19.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,IR,IP,IP,90.000000,i,Suite_en_la.xml
224.609375,0.405208,1.000000,64.000000,65.000000,122.514082,0.221023,57.000000,1.362500,0.908333,0.063542,0.042361,122.490787,122.735105,0.609375,4.000000,1.000000,-19.000000,1.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,IP,IP,VP,90.000000,i,Suite_en_la.xml
225.014583,0.063542,1.000000,65.000000,63.000000,122.735105,0.034659,57.000000,0.405208,0.270139,0.323958,0.215972,122.514082,122.824877,1.014583,5.000000,0.000000,-1.000000,-0.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,IP,VP,VR,90.000000,m,Suite_en_la.xml
225.179167,0.323958,1.000000,65.000000,66.000000,122.824877,0.176704,57.000000,0.063542,0.042361,0.372917,0.248611,122.735105,123.091354,1.179167,5.000000,0.000000,-0.000000,-3.000000,0.000000,,5.000000,Am,9.000000,m,4.000000,n,ww,VP,VR,R,90.000000,m,Suite_en_la.xml
225.667708,0.372917,1.000000,62.000000,66.000000,123.091354,0.203409,57.000000,0.323958,0.215972,0.670833,0.447222,122.824877,123.306127,1.667708,2.000000,0.000000,3.000000,-17.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,VR,R,SB,90.000000,f,Suite_en_la.xml
226.061458,0.670833,1.000000,45.000000,66.000000,123.306127,0.365909,57.000000,0.372917,0.248611,0.404167,0.269444,123.091354,123.393627,2.061458,9.000000,0.000000,17.000000,23.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,R,SB,ID,90.000000,i,Suite_en_la.xml
